,docid,key,label_jp_long_filled,amounts_change_cls,calc_parent_key
2200681,S100E634,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
2200682,S100E634,jppfs_cor:Merchandise,商品,decrease_10,jppfs_cor:CurrentAssets
2200683,S100E634,jppfs_cor:OtherIOA,その他、投資その他の資産,new,jppfs_cor:InvestmentsAndOtherAssets
2200684,S100E634,jppfs_cor:ProvisionForBonuses,賞与引当金,increase_10,jppfs_cor:CurrentLiabilities
2200685,S100E634,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2200686,S100E634,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
2200687,S100E634,jppfs_cor:BeginningGoodsCOS,商品期首たな卸高、売上原価,increase_20,jppfs_cor:TotalBeginningAndPurchaseOfGoods
2200688,S100E634,jppfs_cor:OtherSGA,その他、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2200689,S100E634,jppfs_cor:ProvisionForDirectorsRetirementBenefits,役員退職慰労引当金,stable,jppfs_cor:NoncurrentLiabilities
2200690,S100E634,jppfs_cor:LegalCapitalSurplus,資本準備金,stable,jppfs_cor:CapitalSurplus
2200691,S100E634,jppfs_cor:RetainedEarnings,利益剰余金,increase_20,jppfs_cor:ShareholdersEquity
2200692,S100E634,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,decrease_10,jppfs_cor:IncomeTaxes
2200693,S100E634,jppfs_cor:ProvisionForBonusesSGA,賞与引当金繰入額、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2200694,S100E634,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,decrease_10,jppfs_cor:ProfitLoss
2200695,S100E634,jppfs_cor:ForeignExchangeGainsNOI,為替差益、営業外収益,new,jppfs_cor:NonOperatingIncome
2200696,S100E634,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,decrease_10,jppfs_cor:IncomeBeforeIncomeTaxes
2200697,S100E634,jppfs_cor:LegalWelfareExpensesSGA,法定福利費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2200698,S100E634,jppfs_cor:Supplies,貯蔵品,stable,jppfs_cor:CurrentAssets
2200699,S100E634,jppfs_cor:TaxesAndDuesSGA,租税公課、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2200700,S100E634,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,increase_10,jppfs_cor:OperatingIncome
2200701,S100E634,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,decrease_10,jppfs_cor:OrdinaryIncome
2200702,S100E634,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,decrease_10,top_account
2200703,S100E634,jppfs_cor:DirectorsCompensationsSGA,役員報酬、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2206010,S100E0WR,jppfs_cor:RetainedEarnings,利益剰余金,decrease_10,jppfs_cor:ShareholdersEquity
2206011,S100E0WR,jppfs_cor:DeferredTaxLiabilitiesCL,繰延税金負債、流動負債,new,jppfs_cor:CurrentLiabilities
2206012,S100E0WR,jppfs_cor:CurrentPortionOfLongTermLoansPayable,1年内返済予定の長期借入金,decrease_10,jppfs_cor:CurrentLiabilities
2206013,S100E0WR,jppfs_cor:LongTermLoansPayable,長期借入金,decrease_20,jppfs_cor:NoncurrentLiabilities
2206014,S100E0WR,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2206015,S100E0WR,jppfs_cor:ShortTermLoansPayable,短期借入金,increase_20,jppfs_cor:CurrentLiabilities
2206016,S100E0WR,jppfs_cor:SubsidyIncomeNOIBounty,助成金収入、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2206017,S100E0WR,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
2206018,S100E0WR,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
2206019,S100E0WR,jppfs_cor:Goodwill,のれん,decrease_10,jppfs_cor:IntangibleAssets
2206020,S100E0WR,jppfs_cor:ImpairmentLossEL,減損損失、特別損失,new,jppfs_cor:ExtraordinaryLoss
2206021,S100E0WR,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,decrease_10,jppfs_cor:NoncurrentAssets
2206022,S100E0WR,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,stable,jppfs_cor:OperatingIncome
2206023,S100E0WR,jppfs_cor:DeferredTaxLiabilitiesNCL,繰延税金負債、固定負債,decrease_20,jppfs_cor:NoncurrentLiabilities
2206024,S100E0WR,jppfs_cor:NoncurrentAssets,固定資産,decrease_10,jppfs_cor:Assets
2206025,S100E0WR,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,decrease_20,top_account
2206026,S100E0WR,jppfs_cor:NonOperatingIncome,営業外収益,decrease_10,jppfs_cor:OrdinaryIncome
2206027,S100E0WR,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,decrease_20,jppfs_cor:IncomeTaxes
2206028,S100E0WR,jppfs_cor:OtherEI,その他、特別利益,new,jppfs_cor:ExtraordinaryIncome
2206029,S100E0WR,jppfs_cor:CurrentLiabilities,流動負債,stable,jppfs_cor:Liabilities
2206030,S100E0WR,jppfs_cor:ProfitLossAttributableToNonControllingInterests,非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,decrease_20,not_common_account
2206031,S100E0WR,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
2206032,S100E0WR,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,decrease_20,jppfs_cor:OrdinaryIncome
2206033,S100E0WR,jppfs_cor:AccountsReceivableTrade,売掛金,increase_10,jppfs_cor:CurrentAssets
2206034,S100E0WR,jppfs_cor:ShareholdersEquity,株主資本,decrease_10,jppfs_cor:NetAssets
2206035,S100E0WR,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
2206036,S100E0WR,jppfs_cor:AccountsPayableTrade,買掛金,decrease_10,jppfs_cor:CurrentLiabilities
2206037,S100E0WR,jppfs_cor:RentIncomeNOI,受取賃貸料、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
2206038,S100E0WR,jppfs_cor:CashAndDeposits,現金及び預金,decrease_10,jppfs_cor:CurrentAssets
2206039,S100E0WR,jppfs_cor:NoncurrentLiabilities,固定負債,decrease_20,jppfs_cor:Liabilities
2206040,S100E0WR,jppfs_cor:OtherNOE,その他、営業外費用,new,jppfs_cor:NonOperatingExpenses
2206041,S100E0WR,jppfs_cor:DeferredTaxAssetsIOA,繰延税金資産、投資その他の資産,new,jppfs_cor:InvestmentsAndOtherAssets
2206042,S100E0WR,jppfs_cor:InvestmentSecurities,投資有価証券,stable,jppfs_cor:InvestmentsAndOtherAssets
2206043,S100E0WR,jppfs_cor:ForeignCurrencyTranslationAdjustment,為替換算調整勘定,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2206044,S100E0WR,jppfs_cor:InterestExpensesNOE,支払利息、営業外費用,stable,jppfs_cor:NonOperatingExpenses
2206045,S100E0WR,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,decrease_10,jppfs_cor:NetAssets
2206046,S100E0WR,jppfs_cor:AccruedConsumptionTaxes,未払消費税等,decrease_20,jppfs_cor:CurrentLiabilities
2206047,S100E0WR,jppfs_cor:AllowanceForDoubtfulAccountsCA,貸倒引当金、流動資産、一括控除,decrease_10,jppfs_cor:CurrentAssets
2206048,S100E0WR,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,decrease_20,jppfs_cor:ProfitLoss
2206049,S100E0WR,jppfs_cor:OtherCL,その他、流動負債,increase_10,jppfs_cor:CurrentLiabilities
2206050,S100E0WR,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,increase_10,jppfs_cor:OperatingIncome
2206051,S100E0WR,jppfs_cor:IncomeTaxesPayable,未払法人税等,decrease_20,jppfs_cor:CurrentLiabilities
2206052,S100E0WR,jppfs_cor:NetSales,売上高,stable,jppfs_cor:GrossProfit
2206053,S100E0WR,jppfs_cor:NonOperatingExpenses,営業外費用,decrease_10,jppfs_cor:OrdinaryIncome
2206054,S100E0WR,jppfs_cor:IntangibleAssets,無形固定資産,decrease_10,jppfs_cor:NoncurrentAssets
2206055,S100E0WR,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
2206056,S100E0WR,jppfs_cor:GainOnSalesOfInvestmentSecuritiesEI,投資有価証券売却益、特別利益,new,jppfs_cor:ExtraordinaryIncome
2206057,S100E0WR,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,decrease_10,jppfs_cor:ValuationAndTranslationAdjustments
2206058,S100E0WR,jppfs_cor:AccruedExpenses,未払費用,stable,jppfs_cor:CurrentLiabilities
2206059,S100E0WR,jppfs_cor:CurrentAssets,流動資産,stable,jppfs_cor:Assets
2206060,S100E0WR,jppfs_cor:ExtraordinaryIncome,特別利益,new,jppfs_cor:IncomeBeforeIncomeTaxes
2206061,S100E0WR,jppfs_cor:OtherNOI,その他、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
2206062,S100E0WR,jppfs_cor:RentExpensesNOE,賃貸費用、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
2206063,S100E0WR,jppfs_cor:DeferredTaxAssetsCA,繰延税金資産、流動資産,decrease_20,jppfs_cor:CurrentAssets
2206064,S100E0WR,jppfs_cor:CostOfSales,売上原価,stable,jppfs_cor:GrossProfit
2206065,S100E0WR,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,stable,jppfs_cor:NoncurrentAssets
2206066,S100E0WR,jppfs_cor:OtherCA,その他、流動資産,increase_10,jppfs_cor:CurrentAssets
2206067,S100E0WR,jppfs_cor:OtherIOA,その他、投資その他の資産,decrease_10,jppfs_cor:InvestmentsAndOtherAssets
2206068,S100E0WR,jppfs_cor:Liabilities,負債,stable,jppfs_cor:LiabilitiesAndNetAssets
2206069,S100E0WR,jppfs_cor:ProfitLossAttributableToOwnersOfParent,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,decrease_20,not_common_account
2206070,S100E0WR,jppfs_cor:ExtraordinaryLoss,特別損失,new,jppfs_cor:IncomeBeforeIncomeTaxes
2206071,S100E0WR,jppfs_cor:LossOnValuationOfInvestmentsInCapitalEL,出資金評価損、特別損失,new,jppfs_cor:ExtraordinaryLoss
2206072,S100E0WR,jppfs_cor:IncomeTaxes,法人税等,decrease_20,jppfs_cor:ProfitLoss
2206073,S100E0WR,jppfs_cor:OtherIA,その他、無形固定資産,decrease_10,jppfs_cor:IntangibleAssets
2251536,S100DGRF,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,increase_20,jppfs_cor:IncomeBeforeIncomeTaxes
2251537,S100DGRF,jppfs_cor:NotesAndAccountsReceivableTrade,受取手形及び売掛金,increase_10,jppfs_cor:CurrentAssets
2251538,S100DGRF,jppfs_cor:NoncurrentLiabilities,固定負債,increase_20,jppfs_cor:Liabilities
2251539,S100DGRF,jppfs_cor:WorkInProcess,仕掛品,increase_20,jppfs_cor:CurrentAssets
2251540,S100DGRF,jppfs_cor:GainOnSalesOfNoncurrentAssetsEI,固定資産売却益、特別利益,decrease_20,jppfs_cor:ExtraordinaryIncome
2251541,S100DGRF,jppfs_cor:OtherNOE,その他、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
2251542,S100DGRF,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,increase_20,jppfs_cor:NetAssets
2251543,S100DGRF,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
2251544,S100DGRF,jppfs_cor:IncomeTaxesPayable,未払法人税等,new,jppfs_cor:CurrentLiabilities
2251545,S100DGRF,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,new,jppfs_cor:IncomeTaxes
2251546,S100DGRF,jppfs_cor:ShortTermInvestmentSecurities,有価証券,decrease_10,jppfs_cor:CurrentAssets
2251547,S100DGRF,jppfs_cor:IncomeTaxes,法人税等,increase_20,jppfs_cor:ProfitLoss
2251548,S100DGRF,jppfs_cor:MerchandiseAndFinishedGoods,商品及び製品,increase_10,jppfs_cor:CurrentAssets
2251549,S100DGRF,jppfs_cor:NetSales,売上高,increase_10,jppfs_cor:GrossProfit
2251550,S100DGRF,jppfs_cor:CashAndDeposits,現金及び預金,increase_20,jppfs_cor:CurrentAssets
2251551,S100DGRF,jppfs_cor:CostOfSales,売上原価,increase_10,jppfs_cor:GrossProfit
2251552,S100DGRF,jppfs_cor:OtherPPE,その他、有形固定資産,increase_10,jppfs_cor:OtherNetPPE
2251553,S100DGRF,jppfs_cor:ExtraordinaryIncome,特別利益,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
2251554,S100DGRF,jppfs_cor:LossOnSalesAndRetirementOfNoncurrentAssetsEL,固定資産除売却損、特別損失,new,jppfs_cor:ExtraordinaryLoss
2251555,S100DGRF,jppfs_cor:OtherCA,その他、流動資産,decrease_20,jppfs_cor:CurrentAssets
2251556,S100DGRF,jppfs_cor:NetDefinedBenefitAsset,退職給付に係る資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2251557,S100DGRF,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
2251558,S100DGRF,jppfs_cor:AccumulatedDepreciationMachineryEquipmentAndVehicles,減価償却累計額、機械装置及び運搬具,stable,jppfs_cor:MachineryEquipmentAndVehiclesNet
2251559,S100DGRF,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
2251560,S100DGRF,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,increase_10,jppfs_cor:OperatingIncome
2251561,S100DGRF,jppfs_cor:AccumulatedDepreciationOtherPPE,減価償却累計額、その他、有形固定資産,increase_10,jppfs_cor:OtherNetPPE
2251562,S100DGRF,jppfs_cor:NetDefinedBenefitLiability,退職給付に係る負債,increase_10,jppfs_cor:NoncurrentLiabilities
2251563,S100DGRF,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,stable,jppfs_cor:NoncurrentAssets
2251564,S100DGRF,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,increase_20,jppfs_cor:ValuationAndTranslationAdjustments
2251565,S100DGRF,jppfs_cor:OtherNOI,その他、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
2251566,S100DGRF,jppfs_cor:AllowanceForDoubtfulAccountsCA,貸倒引当金、流動資産、一括控除,new,jppfs_cor:CurrentAssets
2251567,S100DGRF,jppfs_cor:AllowanceForDoubtfulAccountsIOAByGroup,貸倒引当金、投資その他の資産、一括控除,decrease_10,jppfs_cor:InvestmentsAndOtherAssets
2251568,S100DGRF,jppfs_cor:NotesAndAccountsPayableTrade,支払手形及び買掛金,increase_20,jppfs_cor:CurrentLiabilities
2251569,S100DGRF,jppfs_cor:OtherNCL,その他、固定負債,stable,jppfs_cor:NoncurrentLiabilities
2251570,S100DGRF,jppfs_cor:OtherIA,その他、無形固定資産,decrease_20,jppfs_cor:IntangibleAssets
2251571,S100DGRF,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,stable,jppfs_cor:ProfitLoss
2251572,S100DGRF,jppfs_cor:ConstructionInProgress,建設仮勘定,new,jppfs_cor:PropertyPlantAndEquipment
2251573,S100DGRF,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,increase_10,jppfs_cor:NoncurrentAssets
2251574,S100DGRF,jppfs_cor:OtherIOA,その他、投資その他の資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2251575,S100DGRF,jppfs_cor:RemeasurementsOfDefinedBenefitPlans,退職給付に係る調整累計額,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2251576,S100DGRF,jppfs_cor:NonOperatingExpenses,営業外費用,decrease_20,jppfs_cor:OrdinaryIncome
2251577,S100DGRF,jppfs_cor:CurrentLiabilities,流動負債,increase_20,jppfs_cor:Liabilities
2251578,S100DGRF,jppfs_cor:BuildingsAndStructures,建物及び構築物,stable,jppfs_cor:BuildingsAndStructuresNet
2251579,S100DGRF,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,increase_20,jppfs_cor:OrdinaryIncome
2251580,S100DGRF,jppfs_cor:AccumulatedDepreciationBuildingsAndStructures,減価償却累計額、建物及び構築物,increase_10,jppfs_cor:BuildingsAndStructuresNet
2251581,S100DGRF,jppfs_cor:NonOperatingIncome,営業外収益,increase_10,jppfs_cor:OrdinaryIncome
2251582,S100DGRF,jppfs_cor:ForeignExchangeGainsNOI,為替差益、営業外収益,new,jppfs_cor:NonOperatingIncome
2251583,S100DGRF,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,stable,jppfs_cor:OperatingIncome
2251584,S100DGRF,jppfs_cor:SalesDiscountsNOE,売上割引、営業外費用,stable,jppfs_cor:NonOperatingExpenses
2251585,S100DGRF,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
2251586,S100DGRF,jppfs_cor:DeferredTaxLiabilitiesNCL,繰延税金負債、固定負債,increase_20,jppfs_cor:NoncurrentLiabilities
2251587,S100DGRF,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,decrease_10,top_account
2251588,S100DGRF,jppfs_cor:LossOnSalesOfNotesPayableNOE,手形売却損、営業外費用,increase_20,jppfs_cor:NonOperatingExpenses
2251589,S100DGRF,jppfs_cor:Liabilities,負債,increase_20,jppfs_cor:LiabilitiesAndNetAssets
2251590,S100DGRF,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
2251591,S100DGRF,jppfs_cor:GainOnRedemptionOfInvestmentSecuritiesEI,投資有価証券償還益、特別利益,new,jppfs_cor:ExtraordinaryIncome
2251592,S100DGRF,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
2251593,S100DGRF,jppfs_cor:InterestExpensesNOE,支払利息、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
2251594,S100DGRF,jppfs_cor:ExtraordinaryLoss,特別損失,increase_20,jppfs_cor:IncomeBeforeIncomeTaxes
2251595,S100DGRF,jppfs_cor:DeferredTaxAssetsCA,繰延税金資産、流動資産,increase_10,jppfs_cor:CurrentAssets
2251596,S100DGRF,jppfs_cor:NoncurrentAssets,固定資産,stable,jppfs_cor:Assets
2251597,S100DGRF,jppfs_cor:ShareholdersEquity,株主資本,stable,jppfs_cor:NetAssets
2251598,S100DGRF,jppfs_cor:ReversalOfAllowanceForDoubtfulAccountsEI,貸倒引当金戻入額、特別利益,new,jppfs_cor:ExtraordinaryIncome
2251599,S100DGRF,jppfs_cor:ElectronicallyRecordedObligationsOperatingCL,電子記録債務、流動負債,increase_10,jppfs_cor:CurrentLiabilities
2251600,S100DGRF,jppfs_cor:DeferredGainsOrLossesOnHedges,繰延ヘッジ損益,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2251601,S100DGRF,jppfs_cor:InvestmentSecurities,投資有価証券,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2251602,S100DGRF,jppfs_cor:MachineryEquipmentAndVehicles,機械装置及び運搬具,stable,jppfs_cor:MachineryEquipmentAndVehiclesNet
2251603,S100DGRF,jppfs_cor:RawMaterialsAndSupplies,原材料及び貯蔵品,increase_20,jppfs_cor:CurrentAssets
2251604,S100DGRF,jppfs_cor:ForeignCurrencyTranslationAdjustment,為替換算調整勘定,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2251605,S100DGRF,jppfs_cor:IntangibleAssets,無形固定資産,decrease_10,jppfs_cor:NoncurrentAssets
2251606,S100DGRF,jppfs_cor:Software,ソフトウエア,increase_20,jppfs_cor:IntangibleAssets
2251607,S100DGRF,jppfs_cor:TreasuryStock,自己株式,stable,jppfs_cor:ShareholdersEquity
2251608,S100DGRF,jppfs_cor:OtherCL,その他、流動負債,decrease_10,jppfs_cor:CurrentLiabilities
2251609,S100DGRF,jppfs_cor:CurrentAssets,流動資産,increase_10,jppfs_cor:Assets
2251610,S100DGRF,jppfs_cor:ProvisionForBonuses,賞与引当金,increase_10,jppfs_cor:CurrentLiabilities
2251611,S100DGRF,jppfs_cor:ProfitLossAttributableToOwnersOfParent,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,decrease_10,not_common_account
2251612,S100DGRF,jppfs_cor:EquityInEarningsOfAffiliatesNOI,持分法による投資利益、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2251613,S100DGRF,jppfs_cor:RetainedEarnings,利益剰余金,stable,jppfs_cor:ShareholdersEquity
2251614,S100DGRF,jppfs_cor:ProvisionForProductWarranties,製品保証引当金,increase_10,jppfs_cor:CurrentLiabilities
2259254,S100DG9P,jppfs_cor:OtherEL,その他、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
2259255,S100DG9P,jppfs_cor:OtherIOA,その他、投資その他の資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2259256,S100DG9P,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,decrease_10,jppfs_cor:NetAssets
